date;views;youtube_video_id;title
20210627;441;Xf_idKn4ZN4;涉上周補習社爆竊案　五旬漢尖沙咀被捕 - 20210626 - 港聞 - 有線新聞 CABLE News
20210627;456;ObngUavk1ms;李家超接任政務司司長　楊潤雄：是合適人選　指全面復課要視乎疫情發展 - 20210626 - 港聞 - 有線新聞 CABLE News
20210627;960;OKEJ7Tze3lM;美國邁阿密倒塌大樓意外救援工作進展緩慢 - 20210626 - 兩岸國際 - 有線新聞 CABLE News
20210627;298;ubuNdvME6Go;拜登表示會繼續向阿富汗提供保安及外交援助 - 20210626 - 兩岸國際 - 有線新聞 CABLE News
20210627;491;WoVh10tNJlo;內地Tesla部分電動汽車需更新軟件以消除安全隱憂 - 20210626 - 兩岸國際 - 有線新聞 CABLE News
20210627;334;p8aRYsk4YGI;警拘一男子涉大角咀多宗爆竊案 - 20210626 - 港聞 - 有線新聞 CABLE News
20210627;451;MhbYr4RfiYI;陳肇始料8月疫苗接種率逾五成　鍾南山稱香港防控工作好　料7月可與內地通關 - 20210626 - 港聞 - 有線新聞 CABLE News
20210627;1059;4FgZ-juqmGw;黑龍江哈爾濱出土「龍人」頭骨或為現代人近親 - 20210626 - 兩岸國際 - 有線新聞 CABLE News
20210627;297;5BVBKfnwM_k;鄭渝打破女子400米混合泳香港紀錄 - 20210626 - 體育 - 有線新聞 CABLE News
20210627;741;33qqWqDuR-M;民主派初選案八人未被起訴　指問心無愧續為弱勢發聲　李芝融：難料後事、有限時間內盡做 - 20210626 - 港聞 - 有線新聞 CABLE News
20210627;1578;zhs4RGtel7I;維港 1 號首批折實呎價 22,997 元 - 20210626 - 樓盤傳真 - 有線新聞 CABLE News
20210627;435;FnvkSsPr9yY;美司法部封鎖逾30個伊朗相關網站 - 20210623 - 兩岸國際 - 有線新聞 CABLE News
20210627;442;i1hf03tRqu4;倪辰籌備個唱捱壞身體 - 20210624 - 娛樂頭條E-news Headline
20210627;342;jIA6xHVt_ps;金鈴指與北京奧運有關 - 20210624 - 娛樂頭條E-news Headline
20210627;321;a77-nAQJYG8;Lu Han上海分享衣著心得 - 20210624 - 娛樂頭條E-news Headline
20210627;1453;e2cgjqwYFfA;宣萱透露須補拍鏡頭 - 20210624 - 娛樂頭條E-news Headline
20210627;693;D-3GWF69DXU;菲律賓前總統阿奎諾三世逝世　任內曾處理馬尼拉人質事件 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210627;851;q-VsFzkZ7OE;初步確診變種病毒個案　梁子超批政府放寬入境　籲為居民覆檢防走漏 - 20210624 - 港聞 - 有線新聞 CABLE News
20210627;1278;dRR6paTkBlI;《蘋果日報》最後一紙面世　員工親手派予讀者　林文宗：多謝大家撐到最後　 市民：冀他日重現香港 - 20210623 - 港聞 - 有線新聞 CABLE News
20210627;1172;r5QAoCDnfck;大埔運亨樓強檢逾二千人零確診　有居民憂社區爆發冀盡快溯源 - 20210624 - 港聞 - 有線新聞 CABLE News
20210627;520;rIPemcR0ulk;美洲國家盃B組　厄瓜多爾2_2秘魯 - 20210624 - 體育 - 有線新聞 CABLE News
20210626;397;IfcSuXMZHoc;施永青女兒施慧勤於英國劍橋大學一級榮譽畢業 分享父親教她要因時制宜：「目標唔好訂太高」 #講媽BeliBala－OTT
20210626;296;1I_a8Ff3hBM;拉近文化 「抒情抽象」之父喬治．馬修 - 20210623 - 有線中國組 - 有線新聞 CABLE News
20210626;407;oWjlHsw4-Aw;小事大意義 年青人．第二個家：維多利亞式及新古典建築風格的紅磚樓 　並非只是古蹟 - 20210622 - 有線中國組 - 有線新聞 CABLE News
20210626;773;nY8zOWxzc3A;美洲國家盃B組　巴西2_1哥倫比亞 - 20210624 - 體育 - 有線新聞 CABLE News
20210626;500;4VX3H389Czw;美國國會委員會及政府通過推行涉新疆法案及新措施 - 20210625 - 兩岸國際 - 有線新聞 CABLE News
20210626;381;VPRkU8_S-Lc;果臨門2009年開創全港第一間網上賣水果平台 推動數位化水果資訊 教育消費者之餘更令下一代食得放心 成為果欄中的潮流老字號！#小企業大夢想－主持：楊鎧凝、錢悅－OTT
20210626;580;U9C1izOI-oI;唐奕聰與隊友談笑風生 - 20210625 - 娛樂頭條E-news Headline
20210626;3381;71mBrJf3Udw;李家超成首位警隊出身政務司司長　12年棄英籍入熱廚房　曾就修訂逃犯條例道歉　因國安法遭美制裁 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;622;2tw3DYtWZ84;中共人權白皮書 走出中國特色社會主義人權發展道路 - 20210624 - 有線中國組 - 有線新聞 CABLE News
20210626;2330;lfRxgfdaE1o;鄧炳強接任保安局局長　告別34年警務生涯　爭議不斷、遭美制裁　曾投訴港台抹黑警隊、批媒體作假新聞 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;727;slhphYTViuY;政府換班　李家超接任政務司司長　林鄭稱用人唯才非問責　感謝張建宗服務近半世紀 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;398;38YcCaqGatM;市建局料數年後負現金流或超130億　盼政府提高借貸上限　擬再推需求主導計劃 - 20210622 - 港聞 - 有線新聞 CABLE News
20210626;1078;ToFQguHu_mg;政府任期屆滿前換班　蔡子強料武進文退、班底延下屆　劉兆佳：任免強調維護國家安全 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;477;m5jWlaspe5g;美國與台灣下周三重啟貿易及投資談判 - 20210625 - 兩岸國際 - 有線新聞 CABLE News
20210626;303;QRKYNdQOo14;新一批 iBond 掛牌首日升超過 3% - 20210624 - 有線財經 - 有線新聞 CABLE News
20210626;1197;88tA5nZv5mk;美國學者指中國研究員曾要求美方刪除病毒基因資料 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210626;738;sUVf4vu23ho;菲律賓前總統阿奎諾三世逝世　任內曾處理馬尼拉人質事件 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210626;677;xeYIkeQxSY8;防毒軟件公司創辦人西班牙獄中死亡 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210626;758;9_X1x4QNz1Q;歐洲議會議員聯署特首要求釋《蘋果》高層及撤控 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210626;357;E6qSKPYbmTA;何誕華代表香港出戰東京奧運三項賽個人賽 - 20210625 - 體育 - 有線新聞 CABLE News
20210626;607;_G1J9SpIqmo;《蘋果日報》日前結業　拜登：北京以國安法打壓傳媒 - 20210625 - 兩岸國際 - 有線新聞 CABLE News
20210626;496;zm5RZ0GEzr4;同性伴侶覆核居屋配偶資格勝訴　高院裁定房委會政策及決定違法違憲 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;699;en45DehNtsI;觀塘女子被貨車撞倒捲車底　重傷送院 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;815;Bak8ENJUZfE;中聯辦譴責西方政客　否認中方打壓港媒自由　批美國關閉外國新聞網屬雙重標準 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;571;w1bHvp9gBwQ;美國緊急批准藥物雅美羅用於治療新型肺炎病人 - 20210625 - 兩岸國際 - 有線新聞 CABLE News
20210626;375;LJp3L-tNs38;內地新增24宗輸入個案 - 20210625 - 有線中國組 - 有線新聞 CABLE News
20210626;423;-PP8NHyMcY0;河南商丘一間武術館失火造成18死16傷 - 20210625 - 有線中國組 - 有線新聞 CABLE News
20210626;1844;HYE5JedKijM;英國衛生大臣夏國賢婚外情曝光僅就違防疫指引道歉 - 20210625 - 兩岸國際 - 有線新聞 CABLE News
20210626;950;t2NulP7SSLc;涉違國安法被扣查逾日　《蘋果日報》主筆楊清奇獲准保釋 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;407;ud6xgvk6pSI;《蘋果日報》日前結業　拜登：北京以國安法打壓傳媒 - 20210625 - 兩岸國際 - 有線新聞 CABLE News
20210626;1058;eDAU8k_A5DI;警方旺角截查私家車　四人涉藏毒及藏有攻擊性武器被捕 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;629;64wUzXYJndI;梁振英指蘋果結業咎由自取　斥高舉報道真相旗幟作假造謠：新聞界之恥 - 20210624 - 港聞 - 有線新聞 CABLE News
20210626;531;t7AtXrt7Xvo;梁卓偉推算最多約三、四名青少年打針後患心肌炎 - 20210624 - 港聞 - 有線新聞 CABLE News
20210626;377;j2f0vWScNkw;地政總署將收回東涌近300幅私人土地　可提供約1,550個公屋單位 - 20210624 - 港聞 - 有線新聞 CABLE News
20210626;467;Og3D6eX6Ez0;石塘咀圖書館書架放有多本黎智英著作　康文署：已收起、將調查 - 20210624 - 港聞 - 有線新聞 CABLE News
20210626;689;yrouJQOT00Y;下周一起由英國抵港均需檢疫21日　包括已接種疫苗人士 - 20210624 - 港聞 - 有線新聞 CABLE News
20210626;819;cH_CEkv8aQU;印度錄至少40宗Delta+變種病毒 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210626;572;zs7CmFCWmP8;社民連、天水連線等民主派團體將申舉辦七一遊行 - 20210624 - 港聞 - 有線新聞 CABLE News
20210626;1017;9yAabZ6aXd8;新鴻基推大抽奬鼓勵市民接種疫苗　明早起接受登記 - 20210624 - 港聞 - 有線新聞 CABLE News
20210626;1166;weC3U0s1RV4;回顧《蘋果》廿六載　曾陷傳媒道德爭議　調查報道激發多場政治風波 - 20210623 - 港聞 - 有線新聞 CABLE News
20210626;587;EVUEHU7W9GQ;美國禁止進口合盛硅業貨品 - 20210625 - 兩岸國際 - 有線新聞 CABLE News
20210626;628;mS9UNiIuagw;中共黨史展覽館開放 - 20210625 - 有線中國組 - 有線新聞 CABLE News
20210626;1054;d5Pd_Hb16DQ;羅健熙質疑李家超能否勝任司長　憂處理國安更強硬　稱如民主黨獲邀願赴會 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;1883;HrLX6BWVk5A;加拿大原住民寄宿學校再發現至少600遺骸 - 20210625 - 兩岸國際 - 有線新聞 CABLE News
20210626;621;BPcfzN_LUVc;政府換班獲升任　李家超：致力推展行政立法關係　鄧炳強︰竭盡所能打擊危害國安行為 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;264;FSYAsoesVHA;美股三大指數齊升 - 20210626 - 華爾街速遞 - 有線新聞 CABLE News
20210626;600;9xUmlIJdGzs;多個建制政黨歡迎官員變動　冀政務司與各界溝通 - 20210625 - 港聞 - 有線新聞 CABLE News
20210626;1623;W1wKYmkZKnU;粵劇新秀計劃踏入第10年 - 20210625 - 有線娛樂新聞 i-Cable News
20210626;408;nO10uVdCsqg;小肥自嘲天性懶惰 - 20210625 - 有線娛樂新聞 i-Cable News
20210626;637;IDqk9N487yM;朱一龍未能劇透 - 20210625 - 有線娛樂新聞 i-Cable News
20210625;871;Tzq6LYQBtB0;唐奕聰與隊友談笑風生 - 20210625 - 有線娛樂新聞 i-Cable News
20210625;754;Yursv6sTDYg;拉近文化 山頂纜車告別新裝 - 20210623 - 有線中國組 - 有線新聞 CABLE News
20210625;495;vY6VPfL9WzU;小事大意義 尋找歷史足印：大埔頭村敬羅家塾　大埔頭鄧族的家祠 - 20210620 - 有線中國組 - 有線新聞 CABLE News
20210625;718;495O3IpLzfY;蘋果慈善基金停運　有癌症病人失資助、憂難負擔藥費：晴天霹靂　林正財籲有善長、基金承接 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;847;CfSGYCL0NB8;5企遭美列入管制 外交部批損害新疆人民的生存權 - 20210624 - 有線中國組 - 有線新聞 CABLE News
20210625;489;bNRBOxoaKAo;地勤染變種病毒　陳肇始否認外防措施現漏洞：已佈天羅地網　不排除再禁英航班抵港 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;480;yQFlpVCpa54;立國安法後首個書展下月中開鑼　貿發局：不預審書籍　指若接獲投訴或交警方處理 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;716;rNRTtpXHB1g;報道︰螞蟻擬與國企創信用評分公司分享消費者數據 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210625;499;VfiJJSPOYZ8;荷國博物館以人工智能還原林布蘭名作《夜巡》　配合臨摹畫家修復被裁切部分 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210625;1314;ZREvDzeRHIE;升級復興號投入運作 特設效仿飛機頭等艙 - 20210624 - 有線中國組 - 有線新聞 CABLE News
20210625;1066;xwr4tWzs-GY;外交部回應《蘋果日報》停刊：新聞自由不是免罪牌 - 20210624 - 有線中國組 - 有線新聞 CABLE News
20210625;1164;Ety1-OF9YPY;俄軍研新型載人飛行器　機身雙翼變四個「滾筒」　奇特設計令控制更靈敏 - 20210621 - 兩岸國際 - 有線新聞 CABLE News
20210625;4718;ZIXAGMwxi_U;張建宗任公僕49年　曾就721致歉遭警察協會批評　自稱是「牛」堅持不放假　近年屢傳身體欠佳 - 20210625 - 港聞 - 有線新聞 CABLE News
20210625;585;QX76Z4O6yuo;譚耀宗指國安法已見明顯成效　稱總有人以身試法、整體檢控人數不算多 - 20210625 - 港聞 - 有線新聞 CABLE News
20210625;147;-bBBw-TMQyo;貿發局上調今年本港出口預測 - 20210623 - 有線財經 - 有線新聞 CABLE News
20210625;376;cFZSHLkIX2A;倪辰籌備個唱捱壞身體 - 20210624 - 有線娛樂新聞 i-Cable News
20210625;1152;pr8-YUGEOyQ;美國邁阿密12層高住宅大樓部分凌晨突倒塌　多人死傷 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210625;703;83gCAGXEcFg;美國指mRNA疫苗或和年輕人接種後出現心肌炎相關 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210625;634;Z9QQAwc0ERU;廣州5天零確診 荔灣區下調風險等級 - 20210624 - 有線中國組 - 有線新聞 CABLE News
20210625;841;Amozfx_--gQ;湖北小溪奇觀 敲石可湧泉 - 20210624 - 有線中國組 - 有線新聞 CABLE News
20210625;307;I_IVjgOIGs0;黑龍江洪峰將至 啟動防汛預案一級響應 - 20210624 - 有線中國組 - 有線新聞 CABLE News
20210625;532;WyKg-ZYV7aw;蘋果總編羅偉光、動新聞前總監張志偉入稟高院　促警歸還被檢取資料 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;355;z6gxuSyDpzg;書展下月14日開鑼　贈3.5萬門票予打針市民　貿發局：書籍若被投訴違國安法、將交報刊辦 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;918;o2IgKULHxxo;海洋公園水上樂園擬夏季開幕　設五主題區域　部分設施獲贊助 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;805;Gu8aO0WTCM4;蔡子強擱筆《明報》政評專欄　稱無關國安法：政治氣氛令人沉重及窒息 - 20210623 - 港聞 - 有線新聞 CABLE News
20210625;481;76TvYcUyBTE;美國國務卿布林肯訪歐或晤王毅 - 20210623 - 兩岸國際 - 有線新聞 CABLE News
20210625;620;iJChbJ9z1F0;神舟飛船設計師：中國要成為世界科技強國　料計劃登月、火星取樣 - 20210623 - 港聞 - 有線新聞 CABLE News
20210625;472;ySn_sNN5URc;政府周五起禁所有印尼客機來港 - 20210623 - 港聞 - 有線新聞 CABLE News
20210625;401;D2rjpmwE5x8;大埔運頭塘邨運亨樓被圍封強檢　27歲機場地勤初步確診、帶變種病毒 - 20210623 - 港聞 - 有線新聞 CABLE News
20210625;415;D1pV8QqozCk;衞生署證地勤男染Delta成本地個案首宗　基因排序與較早前三宗輸入個案吻合 - 20210625 - 港聞 - 有線新聞 CABLE News
20210625;582;WZ64Ic4b6Pg;亞冠盃J組　傑志周四晚上迎戰泰港 - 20210623 - 體育 - 有線新聞 CABLE News
20210625;447;yL_jZ0ITaTA;西班牙九名加泰羅尼亞獨立運動領袖出獄 - 20210623 - 兩岸國際 - 有線新聞 CABLE News
20210625;1028;Jqs1Tr3Diso;荃灣凌晨三車相撞釀一死四傷　荃灣路往九龍需改行青山公路 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;435;iOwssjKjd9A;德信學校校長涉洩試卷被廉署拘捕　小五呈分試成績或作廢 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;670;9VuiXB2oqUE;防毒軟件公司創辦人西班牙獄中死亡 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210625;821;IJgvmuETIgc;唐英傑案續審　首名證人警司作供指唐英傑危險駕駛　稱通例對封鎖線處理程序沒指引 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;651;jo96XbwqQas;美國商務部將五中國公司列出口管制清單 - 20210624 - 兩岸國際 - 有線新聞 CABLE News
20210625;512;7QMQ_tlKUi0;廣州白鶴洞街下調為中風險地區 全國高風險區清零 - 20210624 - 有線中國組 - 有線新聞 CABLE News
20210625;896;iW9Q7cHOE40;唐英傑案續審　兩證人指唐無視警告、先後加速　辯方反駁：有意避開警員、否認全部控罪 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;1323;FOgsXnf2X3g;政府換班　李家超接任政務司司長　林鄭稱用人唯才非問責　感謝張建宗服務近半世紀 - 20210625 - 港聞 - 有線新聞 CABLE News
20210625;222;tzOmWxQKc80;科技股跑贏大市 - 20210625 - 華爾街速遞 - 有線新聞 CABLE News
20210625;187;Cn4V61x_HBE;一期一匯 2021_06_25 - 20210625 - 一期一匯 - 有線新聞 CABLE News
20210625;249;y4tTfEClwTQ;港區人大代表陳曉峰介紹一個非牟利組織名為Ampower Talent Institute 分享 當中授課的內容－聲東擊西EP251－香港開電視
20210625;1346;bu2A0E4inJg;蘋果慈善基金停運　有癌症病人頓失九成資助迫捱貴藥　林正財：冀其他基金挺身而出 - 20210624 - 港聞 - 有線新聞 CABLE News
20210625;1616;8R_Q3rOIK2M;宣萱透露須補拍鏡頭 - 20210624 - 有線娛樂新聞 i-Cable News
20210625;419;I78BIOoECz0;鹿晗上海分享衣著心得 - 20210624 - 有線娛樂新聞 i-Cable News
20210625;451;2JxjovrC6ck;金鈴指來香港發展都是與北京奧運有關 - 20210624 - 有線娛樂新聞 i-Cable News
20210624;426;IXn-iIMyNgU;林家棟將任客席講師 - 20210624 - 娛樂頭條E-news Headline
20210624;1790;ycJf2nSSA8Y;Serrini 個唱特設觀眾互動環節 - 20210622 - 有線娛樂新聞 i-Cable News
20210624;381;7Q54C1WnlVM;醫管局周五起視情況准每周探病兩次　多四院開放探訪　將安排長期住院病人打針 - 20210621 - 港聞 - 有線新聞 CABLE News
20210624;592;8LzqbpRDi20;食肆人數上限放寬　酒樓負責人嘆措施如「雞肋」、難迫顧客打針　酒吧業批不公感失望 - 20210621 - 港聞 - 有線新聞 CABLE News
20210624;549;CQN0d9ba1pM;周四起Ｃ、Ｄ食肆增人數上限　酒吧可四人一枱　四人限聚不變 - 20210621 - 港聞 - 有線新聞 CABLE News
20210624;609;qUYx8uVGJQw;李麗珊將為電視台擔任奧運評述　對港隊再奪獎牌很有信心 - 20210621 - 體育 - 有線新聞 CABLE News
20210624;582;4mA3VZe-JfQ;27歲男地勤暫列本地源頭不明　曾返機場參加歡送會、除罩拍照　連同事逾百人須檢疫 - 20210624 - 港聞 - 有線新聞 CABLE News
20210624;727;igKTiSFuilI;解放軍海軍陸戰隊實彈射擊訓練 - 20210621 - 有線中國組 - 有線新聞 CABLE News
20210624;463;R4zawb3qH50;消防處及公私機構提供逾900部AED機　鼓勵未受訓市民按指示為患者急救 - 20210622 - 港聞 - 有線新聞 CABLE News
20210624;470;cua9t3rXIlA;外地抵港驗出抗體縮檢疫期　何栢良憂走漏三成個案　陳肇始稱會小心評估風險 - 20210622 - 港聞 - 有線新聞 CABLE News
20210624;648;lzt5jkWEsMw;奧運史上首現跨性別運動員　新西蘭變性舉重選手出戰東奧　生理優勢惹爭議 - 20210621 - 兩岸國際 - 有線新聞 CABLE News
20210624;2025;vT7SXYXfj9s;《蘋果》一報難求　市民連夜候買最後一紙　報攤老闆嘆捨不得　學者料報業反對聲音難生存 - 20210624 - 港聞 - 有線新聞 CABLE News
20210624;1442;wscx8N_H4Hw;《蘋果日報》最後一紙面世　員工親手派予讀者　林文宗：多謝大家撐到最後　 市民：冀他日重現香港 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;186;ZHT4_pr2ZGE;一期一匯 2021_06_24 - 20210624 - 一期一匯 - 有線新聞 CABLE News
20210624;1385;3WSd_Une8eE;首宗國安法案開審　唐英傑否認全部控罪　專家證人劉智鵬指「光時」口號倡港獨 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;1099;f13_KDX2rc4;國安處再拘捕一人　據悉為《蘋果》主筆「李平」楊清奇　曾撰社論形容國安法為惡法 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;400;FsPXtvgMwk0;人口普查今起進行至8.4　統計處籲市民網上填問卷 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;871;G0pXRVLK0iA;南非數千人湧村莊「淘鑽」結果挖出石英 - 20210622 - 兩岸國際 - 有線新聞 CABLE News
20210624;435;wG110A4KsKQ;白田邨11座單位起火　一度傳爆炸聲　三人送院 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;397;T7YNb6cl5sw;70歲以上長者接種率僅約半成　有醫生倡免預約打針 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;440;zo7ecOVf7Kc;日本東京奧組委放棄在場館內銷售酒類 - 20210623 - 兩岸國際 - 有線新聞 CABLE News
20210624;496;0jixbzl0Eds;邱騰華：不排除結束美食車計劃　現不接受新申請 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;409;xOQeLabPlHs;首宗國安法案高院開審　唐英傑否認全部控罪　控方將傳召22證人、預審15日 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;471;fFLDGF_rQkk;據悉《蘋果》主筆李平被捕　涉違國安法　國安處：不排除更多人被捕 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;524;hk34nBA6meg;壹週刊宣布將結束營運　社長黃麗裳：享受過新聞自由就無悔 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;781;wUWTTya0tRY;油麻地兩車相撞　外籍鐵騎士遭撞飛重傷昏迷 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;420;B5pCdP05shs;印裔男及女友人涉瞞行蹤認七罪　還柙至下月5日判刑 - 20210621 - 港聞 - 有線新聞 CABLE News
20210624;397;BzZsRrWIMbE;台灣調整駐港辦事處業務 維持必要運作 - 20210621 - 兩岸國際 - 有線新聞 CABLE News
20210624;735;3qezq9cUIKE;中大李立峯以壹傳媒港台作例　指國安法後新聞自由受影響　勉學生勿自我審查 - 20210621 - 港聞 - 有線新聞 CABLE News
20210624;1975;3t450dwCc_A;陳茂波座駕昨停旺角禁區　司機突下車鄰線九巴急煞　司長辦稱已提醒司機留意 - 20210621 - 港聞 - 有線新聞 CABLE News
20210624;690;fi6S_l-zOhw;涉30宗「網上情緣」騙款逾 1200萬　警拘14人指控洗黑錢、串謀詐騙 - 20210621 - 港聞 - 有線新聞 CABLE News
20210624;1485;GCSVEpKVaC8;以軍首次空中發射激光武器　一公里內百分百擊墜率　將融入鐵穹系統攔截哈馬斯火箭 - 20210622 - 兩岸國際 - 有線新聞 CABLE News
20210624;2381;DhnQHrLvN6U;《蘋果日報》最後一紙面世　員工親手派予守候讀者　林文宗：多謝大家撐到最後　陳沛敏辭任副社長 - 20210623 - 港聞 - 有線新聞 CABLE News
20210624;247;gaPyVzQXU8w;美股齊升創上市新高 - 20210624 - 華爾街速遞 - 有線新聞 CABLE News
20210624;1274;MVy0tCtuDKI;江湖中人大爆冰毒交易的重重黑幕！胡孟青會拆解甚麼是「莊家股」在股海要懂得分「莊」「閒」－正義同盟－主持：歐錦棠、胡孟青、陳珍妮
20210624;328;zkJ6aDDw8qI;仁濟醫院羅陳楚思中學楊佩珊校長認為學校最獨特之處 是多元活動發展潛能 海外交流＋STEM＋電子音樂作曲都有冀助學生經歷成功－#校長早晨－OTT
20210624;600;rK3TOe5lr-8;大埔運亨樓強檢約2,100名居民零確診 - 20210624 - 港聞 - 有線新聞 CABLE News
20210624;527;HzNbuIoeD1k;現時教師的疫苗接種率仍然偏低 陳凱欣對此感到傷心和失望 期望政府可以加強解說或安排到校注射改善疫苗接種情況－聲東擊西EP250－香港開電視
20210624;1762;-clXs-XCVdY;再戰賀歲片子華視鄧麗欣香港女神 - 20210623 - 有線娛樂新聞 i-Cable News
20210624;433;MZzQbkLQ2ww;尹光網上開騷大唱經典金曲 - 20210623 - 娛樂頭條E-news Headline
20210624;1316;hxCoQNJ60tE;廣末涼子自問難再被稱讚自然美 - 20210623 - 娛樂頭條E-news Headline
20210623;322;_WvDlVE2Xq0;譚杏藍自揭擅長煮即食麵 - 20210623 - 娛樂頭條E-news Headline
20210623;639;yj9cdAPfUKQ;許廷鏗現場音樂會將與 per se 同台 - 20210623 - 娛樂頭條E-news Headline
20210623;473;H6emOXaInOE;聯合國擬列大堡礁入瀕危世界遺產名錄　澳洲反對 - 20210622 - 兩岸國際 - 有線新聞 CABLE News
20210623;1098;tpSYz9uKSYE;蘋果網財經、英文停更新　編採人員盼留守至周五　實習記者最後一日上班 - 20210622 - 港聞 - 有線新聞 CABLE News
20210623;804;qtUz-PeUDAk;習近平帶領眾多中共領導人參觀黨史展覽 - 20210618 - 有線中國組 - 有線新聞 CABLE News
20210623;453;s3cU40Iq2xg;美北韓特使金星容繼續南韓行程 - 20210622 - 兩岸國際 - 有線新聞 CABLE News
20210623;671;_l-XvfrgQaI;深圳和東莞各新增1宗本地確診個案 - 20210622 - 有線中國組 - 有線新聞 CABLE News
20210623;1248;et8tHb90rbs;國產兩棲攻擊艦海南艦內部首度曝光 - 20210622 - 有線中國組 - 有線新聞 CABLE News
20210623;1056;ORvD2Wdppug;美國據報擬禁止進口新疆多晶硅 - 20210622 - 有線中國組 - 有線新聞 CABLE News
20210623;530;WZ0JPH0nS7I;全球53世界遺產列瀕危名錄　部分遺產不止一次登榜 - 20210622 - 兩岸國際 - 有線新聞 CABLE News
20210623;614;0R8h7n4Lbek;監警會新主席王沛詩首見傳媒　沒答記者問　發言五分鐘後離開「趕下場」 - 20210622 - 港聞 - 有線新聞 CABLE News
20210623;1955;Tvs3mq4Fr3k;壹傳媒工會證「動新聞」總監張志偉請辭　蘋果網財經等版面停更新　編採人員盼留守至周五 - 20210622 - 港聞 - 有線新聞 CABLE News
20210623;236;4z4Dab6zwrQ;Keio University's Professor of Economics Sayur... - HKIBC English Programme - 有線新聞 CABLE News
20210623;276;ZhitjvbFfFY;Keio University's Professor of Economics Sayur... - HKIBC English Programme - 有線新聞 CABLE News
20210623;948;Ef2bpjyhkgY;杭州有網約車乘客因司機擅改路線而跳車 - 20210622 - 有線中國組 - 有線新聞 CABLE News
20210623;675;P2gRwjWg-Rs;中國泳手孫楊停賽期減至四年三個月　無緣東京奧運 - 20210623 - 體育 - 有線新聞 CABLE News
20210623;786;SAeIdybrnHg;台灣雲林女子接種疫苗後餵母乳翌日2個月大女嬰猝死 - 20210622 - 兩岸國際 - 有線新聞 CABLE News
20210623;350;OnK4MXVL0g8;聯合國人權專員：期望今年內訪問中國 - 20210622 - 兩岸國際 - 有線新聞 CABLE News
20210623;663;yqJEoLybHPI;2016年衝擊立法會會議室判囚四周　梁頌恆提終極上訴　終院押後裁決 - 20210622 - 港聞 - 有線新聞 CABLE News
20210623;434;eB8XSwV04_0;官地棄車多年未移走　2007年至今零檢控　申訴署主動調查 - 20210622 - 港聞 - 有線新聞 CABLE News
20210623;457;AnS1Gryx-IM;黃雨期間多宗塌樹　香港仔13米大樹連根拔起壓途經的士 - 20210622 - 港聞 - 有線新聞 CABLE News
20210623;382;bce1ibhPkq4;聯合國擬列大堡礁入瀕危世界遺產名錄　澳洲反對 - 20210622 - 兩岸國際 - 有線新聞 CABLE News
20210623;282;e9cbA5RrTSA;中國駐美大使崔天凱即將離任 - 20210622 - 兩岸國際 - 有線新聞 CABLE News
